time,voltage_out1,voltage_out2,speed_kph
362.972,1.5,0.75,54.349717080000005
363.02,1.5,0.75,54.40671094
363.082,1.5,0.75,54.40671094
363.124,1.5,0.75,54.349717080000005
363.161,1.5,0.75,54.49448772
363.201,1.5,0.75,54.52023402
363.267,1.5,0.75,54.43773322
363.304,1.5,0.75,54.375642580000005
363.339,1.5,0.75,54.52023402
363.388,1.5,0.75,54.46354991999999
363.432,1.5,0.75,54.40671094
363.472,1.5,0.75,54.49448772
363.527,1.5,0.75,54.55108734
363.58,1.5,0.75,54.46354991999999
363.615,1.5,0.75,54.49448772
363.655,1.5,0.75,54.52023402
363.696,1.5,0.75,54.49448772
363.762,1.5,0.75,54.55108734
363.797,1.5,0.75,54.46354991999999
363.851,1.5,0.75,54.58189458
363.891,1.5,0.75,54.46354991999999
363.967,1.5,0.75,54.55108734
364.006,1.5,0.75,54.60753208
364.06,1.5,0.75,54.52023402
364.102,1.5,0.75,54.63825484
364.14,1.5,0.75,54.52023402
364.194,1.5,0.75,54.55108734
364.23,1.5,0.75,54.46354991999999
364.292,1.5,0.75,54.55108734
364.325,1.5,0.75,54.60753208
364.372,1.5,0.75,54.69446022
364.394,1.5,0.75,54.66893152
364.431,1.5,0.75,54.60753208
364.468,1.5,0.75,54.58189458
364.507,1.5,0.75,54.60753208
364.54,1.5,0.75,54.58189458
364.578,1.5,0.75,54.55108734
364.613,1.5,0.75,54.52023402
364.66,1.5,0.75,54.60753208
364.7,1.5,0.75,54.63825484
364.742,1.5,0.75,54.75051072
364.782,1.5,0.75,54.75051072
364.826,1.5,0.75,54.66893152
364.848,1.5,0.75,54.72505242
364.883,1.5,0.75,54.81148008
364.921,1.5,0.75,54.69446022
364.946,1.5,0.75,54.66893152
364.987,1.5,0.75,54.72505242
365.022,1.5,0.75,54.75051072
365.049,1.5,0.75,54.69446022
365.085,1.5,0.75,54.72505242
365.126,1.5,0.75,54.72505242
365.164,1.5,0.75,54.63825484
365.2,1.5,0.75,54.66893152
365.239,1.5,0.75,54.81148008
365.264,1.5,0.75,54.75051072
365.298,1.5,0.75,54.66893152
365.344,1.5,0.75,54.83682958
365.38,1.5,0.75,54.83682958
365.421,1.5,0.75,54.69446022
365.46,1.5,0.75,54.78101844
365.504,1.5,0.75,54.75051072
365.546,1.5,0.75,54.78101844
365.591,1.5,0.75,54.89753782
365.63,1.5,0.75,54.69446022
365.672,1.5,0.75,54.86720674
365.711,1.5,0.75,54.83682958
365.751,1.5,0.75,54.81148008
365.792,1.5,0.75,54.89753782
365.828,1.5,0.75,54.78101844
365.878,1.5,0.75,54.86720674
365.915,1.5,0.75,54.86720674
365.951,1.5,0.75,54.81148008
365.995,1.5,0.75,54.81148008
366.035,1.5,0.75,54.86720674
366.082,1.5,0.75,54.86720674
366.119,1.5,0.75,54.86720674
366.159,1.5,0.75,54.89753782
366.198,1.5,0.75,54.978195420000006
