Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Delta_Steer,Desired_Delta_Steer,Test_Number
7.445,7.442,10.00,6.64,0.00,100.00,19.89,0.00,0.00,1
7.465,7.461,10.00,6.64,0.00,100.00,19.89,0.00,0.00,1
7.486,7.482,10.00,6.64,100.00,100.00,19.89,0.00,0.00,1
7.505,7.501,10.00,6.71,100.00,0.00,19.89,0.00,0.00,1
7.526,7.522,10.00,6.71,100.00,100.00,19.89,0.00,0.00,1
7.546,7.542,10.00,6.71,0.00,100.00,19.89,0.00,0.00,1
7.567,7.563,10.00,6.78,100.00,0.00,19.89,0.00,0.00,1
7.586,7.582,10.00,6.78,0.00,100.00,19.63,0.00,0.00,1
7.608,7.604,10.00,6.78,100.00,100.00,19.63,0.00,0.00,1
7.626,7.622,10.00,6.78,100.00,100.00,19.63,0.00,0.00,1
7.646,7.642,10.00,6.78,100.00,100.00,19.63,0.00,0.00,1
7.665,7.661,10.00,6.84,0.00,100.00,19.63,0.00,0.00,1
7.685,7.682,10.00,6.84,0.00,100.00,19.63,0.00,0.00,1
7.706,7.702,10.00,6.84,100.00,100.00,19.63,0.00,0.00,1
7.725,7.721,10.00,6.92,100.00,100.00,19.63,0.00,0.00,1
7.745,7.741,10.00,6.92,0.00,100.00,19.63,0.00,0.00,1
7.766,7.762,10.00,6.92,100.00,100.00,19.63,0.00,0.00,1
7.785,7.781,10.00,6.98,100.00,100.00,19.63,0.00,0.00,1
7.806,7.802,10.00,6.98,100.00,100.00,19.63,0.00,0.00,1
7.826,7.822,10.00,6.92,100.00,100.00,19.63,0.00,0.00,1
7.846,7.842,10.00,6.98,100.00,100.00,19.63,0.00,0.00,1
7.866,7.862,10.00,6.98,100.00,100.00,19.63,0.00,0.00,1
7.885,7.882,10.00,6.98,0.00,100.00,19.63,0.00,0.00,1
7.908,7.905,10.00,6.98,0.00,0.00,19.63,0.00,0.00,1
7.927,7.923,10.00,7.05,100.00,100.00,19.63,0.00,0.00,1
7.946,7.942,10.00,7.05,100.00,100.00,19.63,0.00,0.00,1
7.966,7.962,10.00,7.05,100.00,100.00,19.63,0.00,0.00,1
7.985,7.982,10.00,7.05,100.00,0.00,19.63,0.00,0.00,1
8.006,8.002,10.00,7.05,100.00,0.00,19.63,0.00,0.00,1
8.027,8.023,10.00,7.05,0.00,0.00,19.63,0.00,0.00,1
8.046,8.042,10.00,7.12,0.00,100.00,19.63,0.00,0.00,1
8.066,8.062,10.00,7.12,0.00,100.00,19.63,0.00,0.00,1
8.085,8.081,10.00,7.19,0.00,100.00,19.63,0.00,0.00,1
8.106,8.102,10.00,7.19,100.00,100.00,19.63,0.00,0.00,1
8.125,8.121,10.00,7.12,100.00,100.00,19.63,0.00,0.00,1
8.146,8.142,10.00,7.12,100.00,0.00,19.63,0.00,0.00,1
8.166,8.162,10.00,7.12,100.00,0.00,19.63,0.00,0.00,1
8.185,8.181,10.00,7.12,0.00,0.00,19.63,0.00,0.00,1
8.206,8.202,10.00,7.12,0.00,0.00,19.63,0.00,0.00,1
8.226,8.222,10.00,7.19,0.00,0.00,19.63,0.00,0.00,1
8.245,8.241,10.00,7.12,0.00,0.00,19.63,0.00,0.00,1
8.265,8.262,10.00,7.12,0.00,0.00,19.63,0.00,0.00,1
8.285,8.281,10.00,7.19,100.00,0.00,19.63,0.00,0.00,1
8.305,8.301,10.00,7.19,0.00,0.00,19.63,0.00,0.00,1
8.325,8.321,10.00,7.19,100.00,0.00,19.63,0.00,0.00,1
8.345,8.341,10.00,7.19,100.00,100.00,19.63,0.00,0.00,1
8.365,8.362,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
8.385,8.382,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
8.406,8.402,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
8.425,8.421,10.00,7.26,0.00,0.00,19.63,0.00,0.00,1
8.446,8.442,10.00,7.26,0.00,100.00,19.63,0.00,0.00,1
8.466,8.462,10.00,7.26,0.00,100.00,19.63,0.00,0.00,1
8.485,8.481,10.00,7.33,0.00,100.00,19.63,0.00,0.00,1
8.507,8.503,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
8.525,8.521,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
8.545,8.541,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.565,8.561,10.00,7.33,100.00,0.00,19.63,0.00,0.00,1
8.585,8.582,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.606,8.602,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
8.626,8.622,10.00,7.33,0.00,100.00,19.63,0.00,0.00,1
8.646,8.642,10.00,7.33,0.00,0.00,19.63,0.00,0.00,1
8.670,8.666,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.689,8.685,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.708,8.704,10.00,7.33,100.00,0.00,19.63,0.00,0.00,1
8.727,8.723,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.746,8.742,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.766,8.762,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.786,8.782,10.00,7.26,0.00,100.00,19.63,0.00,0.00,1
8.805,8.802,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.825,8.821,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
8.846,8.842,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
8.865,8.862,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
8.886,8.882,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.906,8.902,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
8.926,8.922,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
8.946,8.942,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
8.966,8.962,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
8.986,8.982,10.00,7.26,0.00,0.00,19.63,0.00,0.00,1
9.005,9.002,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
9.026,9.022,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
9.048,9.044,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
9.067,9.063,10.00,7.33,0.00,100.00,19.63,0.00,0.00,1
9.086,9.082,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
9.106,9.102,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
9.126,9.122,10.00,7.33,100.00,100.00,19.63,0.00,0.00,1
9.145,9.141,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.165,9.161,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.186,9.182,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
9.206,9.202,10.00,7.26,100.00,0.00,19.63,0.00,0.00,1
9.226,9.222,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.245,9.242,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.266,9.262,10.00,7.26,0.00,0.00,19.63,0.00,0.00,1
9.286,9.282,10.00,7.26,0.00,0.00,19.63,0.00,0.00,1
9.305,9.301,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.325,9.321,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.345,9.342,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.366,9.362,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.385,9.381,10.00,7.26,100.00,100.00,19.63,0.00,0.00,1
9.406,9.402,10.00,7.26,100.00,100.00,18.60,0.00,0.00,1
9.427,9.424,10.00,7.26,0.00,0.00,18.60,0.00,0.00,1
9.446,9.442,10.00,7.19,0.00,100.00,18.60,0.00,0.00,1
9.466,9.462,10.00,7.12,0.00,100.00,18.96,0.00,0.00,1
9.486,9.483,10.00,7.19,100.00,100.00,18.96,0.00,0.00,1
9.506,9.502,10.00,7.19,100.00,100.00,19.48,0.00,0.00,1
9.527,9.523,10.00,7.12,0.00,100.00,19.48,0.00,0.00,1
9.546,9.542,10.00,7.12,0.00,100.00,19.48,0.00,0.00,1
9.565,9.561,10.00,7.12,100.00,100.00,19.86,0.00,0.00,1
9.587,9.583,10.00,7.12,0.00,100.00,19.86,0.00,0.00,1
9.605,9.601,10.00,7.05,100.00,100.00,19.86,0.00,0.00,1
9.626,9.622,10.00,7.05,100.00,100.00,19.31,0.00,0.00,1
9.648,9.644,10.00,7.05,100.00,100.00,19.31,0.00,0.00,1
9.667,9.663,10.00,7.05,100.00,100.00,19.31,0.00,0.00,1
9.686,9.682,10.00,7.05,100.00,100.00,18.72,0.00,0.00,1
9.707,9.703,10.00,7.05,100.00,100.00,18.72,0.00,0.00,1
9.726,9.722,10.00,7.05,100.00,100.00,18.72,0.00,0.00,1
9.746,9.742,10.00,7.12,0.00,100.00,19.34,0.00,0.00,1
9.767,9.763,10.00,7.12,0.00,0.00,19.34,0.00,0.00,1
9.786,9.782,10.00,7.12,100.00,100.00,19.30,0.00,0.00,1
9.811,9.807,10.00,7.12,0.00,100.00,19.30,0.00,0.00,1
9.830,9.826,10.00,7.12,100.00,100.00,19.30,0.00,0.00,1
9.848,9.844,10.00,7.05,100.00,100.00,19.37,0.00,0.00,1
9.870,9.866,10.00,7.12,100.00,100.00,19.37,0.00,0.00,1
9.888,9.884,10.00,7.05,100.00,100.00,19.37,0.00,0.00,1
9.908,9.904,10.00,7.05,100.00,100.00,19.37,0.00,0.00,1
9.927,9.923,10.00,7.05,100.00,100.00,19.37,0.00,0.00,1
9.945,9.941,10.00,7.05,0.00,100.00,19.37,0.00,0.00,1
9.966,9.962,10.00,7.05,100.00,100.00,19.37,0.00,0.00,1
9.985,9.981,10.00,7.05,100.00,100.00,19.37,0.00,0.00,1
10.005,10.001,10.00,7.05,100.00,100.00,19.37,0.00,0.00,1
10.025,10.022,10.00,6.98,100.00,0.00,19.37,0.00,0.00,1
10.046,10.042,10.00,6.98,100.00,100.00,19.37,0.00,0.00,1
10.066,10.062,10.00,6.98,100.00,100.00,19.37,0.00,0.00,1
10.087,10.083,10.00,7.05,100.00,100.00,19.37,0.00,0.00,1
10.106,10.102,10.00,7.05,0.00,0.00,19.37,0.00,0.00,1
10.126,10.122,10.00,7.05,100.00,100.00,19.36,0.00,0.00,1
10.147,10.144,10.00,6.98,100.00,0.00,19.36,0.00,0.00,1
10.166,10.162,10.00,6.98,100.00,0.00,19.36,0.00,0.00,1
10.186,10.182,10.00,6.98,100.00,100.00,19.75,0.00,0.00,1
10.233,10.229,10.00,6.98,100.00,100.00,19.75,0.00,0.00,1
10.251,10.247,10.00,6.98,100.00,0.00,19.75,0.00,0.00,1
10.270,10.266,10.00,6.98,100.00,100.00,19.75,0.00,0.00,1
10.288,10.284,10.00,6.98,100.00,100.00,19.75,0.00,0.00,1
10.307,10.303,10.00,6.98,100.00,100.00,19.75,0.00,0.00,1
10.326,10.322,10.00,6.98,100.00,100.00,19.75,0.00,0.00,1
10.344,10.340,10.00,6.98,100.00,0.00,19.75,0.00,0.00,1
10.363,10.359,10.00,6.92,100.00,100.00,19.75,0.00,0.00,1
10.381,10.377,10.00,6.92,100.00,0.00,19.75,0.00,0.00,1
10.400,10.396,10.00,6.92,100.00,100.00,19.75,0.00,0.00,1
10.419,10.415,10.00,6.92,100.00,0.00,19.75,0.00,0.00,1
10.437,10.433,10.00,6.84,100.00,100.00,19.75,0.00,0.00,1
10.456,10.452,10.00,6.92,100.00,100.00,19.75,0.00,0.00,1
10.475,10.471,10.00,6.92,100.00,100.00,19.75,0.00,0.00,1
10.494,10.490,10.00,6.92,100.00,100.00,19.75,0.00,0.00,1
10.512,10.508,10.00,6.92,100.00,100.00,19.75,0.00,0.00,1
10.531,10.527,10.00,6.84,100.00,0.00,19.75,0.00,0.00,1
10.550,10.546,10.00,6.84,100.00,100.00,5.87,0.00,0.00,1
10.570,10.566,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.588,10.584,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.606,10.602,10.00,6.78,0.00,0.00,5.87,0.00,0.00,1
10.625,10.621,10.00,6.78,0.00,0.00,5.87,0.00,0.00,1
10.645,10.641,10.00,6.78,0.00,0.00,5.87,0.00,0.00,1
10.666,10.662,10.00,6.78,0.00,100.00,5.87,0.00,0.00,1
10.686,10.682,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.705,10.702,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
10.725,10.721,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.745,10.742,10.00,6.78,0.00,100.00,5.87,0.00,0.00,1
10.765,10.761,10.00,6.84,0.00,100.00,5.87,0.00,0.00,1
10.785,10.781,10.00,6.78,0.00,100.00,5.87,0.00,0.00,1
10.805,10.802,10.00,6.84,100.00,100.00,5.87,0.00,0.00,1
10.826,10.822,10.00,6.78,100.00,0.00,5.87,0.00,0.00,1
10.845,10.841,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.865,10.861,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.886,10.882,10.00,6.78,100.00,0.00,5.87,0.00,0.00,1
10.905,10.901,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.926,10.922,10.00,6.78,0.00,100.00,5.87,0.00,0.00,1
10.945,10.941,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.966,10.962,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
10.985,10.981,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
11.005,11.001,10.00,6.78,0.00,100.00,5.87,0.00,0.00,1
11.025,11.022,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
11.045,11.041,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
11.065,11.061,10.00,6.78,100.00,100.00,5.87,0.00,0.00,1
11.085,11.081,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.106,11.102,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.125,11.121,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.145,11.141,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.165,11.162,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.186,11.182,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.205,11.201,10.00,6.71,0.00,100.00,5.87,0.00,0.00,1
11.226,11.222,10.00,6.71,100.00,0.00,5.87,0.00,0.00,1
11.245,11.241,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.266,11.262,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.285,11.281,10.00,6.71,100.00,100.00,5.87,0.00,0.00,1
11.305,11.301,10.00,6.71,100.00,0.00,5.87,0.00,0.00,1
11.325,11.321,10.00,6.71,100.00,0.00,5.87,0.00,0.00,1
11.346,11.342,10.00,6.64,0.00,0.00,5.87,0.00,0.00,1
11.365,11.361,10.00,6.64,0.00,100.00,5.87,0.00,0.00,1
11.385,11.381,10.00,6.64,0.00,100.00,5.87,0.00,0.00,1
11.405,11.401,10.00,6.58,0.00,100.00,5.87,0.00,0.00,1
11.425,11.421,10.00,6.58,100.00,100.00,5.87,0.00,0.00,1
11.445,11.441,10.00,6.58,100.00,100.00,5.87,0.00,0.00,1
11.466,11.462,10.00,6.58,100.00,100.00,5.87,0.00,0.00,1
11.486,11.482,10.00,6.58,100.00,100.00,5.87,0.00,0.00,1
11.508,11.505,10.00,6.58,100.00,100.00,5.87,0.00,0.00,1
11.527,11.523,10.00,6.58,100.00,100.00,5.87,0.00,0.00,1
11.546,11.542,10.00,6.58,100.00,0.00,5.87,0.00,0.00,1
11.565,11.562,10.00,6.58,0.00,0.00,5.87,0.00,0.00,1
11.586,11.582,10.00,6.50,100.00,100.00,5.87,0.00,0.00,1
11.606,11.602,10.00,6.50,100.00,100.00,5.87,0.00,0.00,1
11.626,11.622,10.00,6.50,0.00,100.00,5.87,0.00,0.00,1
11.645,11.642,10.00,6.50,100.00,0.00,5.87,0.00,0.00,1
11.665,11.662,10.00,6.43,100.00,100.00,5.87,0.00,0.00,1
11.685,11.681,10.00,6.50,0.00,0.00,6.81,0.00,0.00,1
11.707,11.703,10.00,6.43,100.00,100.00,6.81,0.00,0.00,1
11.726,11.722,10.00,6.43,0.00,100.00,8.24,0.00,0.00,1
11.748,11.744,10.00,6.43,100.00,100.00,8.24,0.00,0.00,1
11.767,11.763,10.00,6.43,100.00,0.00,8.24,0.00,0.00,1
11.786,11.782,10.00,6.37,100.00,100.00,6.28,0.00,0.00,1
11.809,11.805,10.00,6.37,100.00,100.00,6.28,0.00,0.00,1
11.827,11.823,10.00,6.37,100.00,0.00,6.28,0.00,0.00,1
11.846,11.842,10.00,6.37,100.00,100.00,8.74,0.00,0.00,1
11.869,11.865,10.00,6.43,100.00,100.00,8.74,0.00,0.00,1
11.888,11.884,10.00,6.43,100.00,100.00,8.74,0.00,0.00,1
11.907,11.903,10.00,6.37,0.00,0.00,7.35,0.00,0.00,1
11.929,11.925,10.00,6.37,100.00,100.00,7.35,0.00,0.00,1
11.947,11.943,10.00,6.37,100.00,100.00,7.35,0.00,0.00,1
11.966,11.962,10.00,6.37,100.00,0.00,7.77,0.00,0.00,1
11.987,11.983,10.00,6.37,0.00,100.00,7.77,0.00,0.00,1
12.006,12.002,10.00,6.37,100.00,100.00,7.77,0.00,0.00,1
12.026,12.022,10.00,6.29,100.00,100.00,6.49,0.00,0.00,1
12.047,12.043,10.00,6.23,100.00,100.00,6.49,0.00,0.00,1
12.065,12.062,10.00,6.23,100.00,100.00,6.40,0.00,0.00,1
12.088,12.084,10.00,6.23,100.00,100.00,6.40,0.00,0.00,1
12.106,12.102,10.00,6.16,100.00,100.00,6.40,0.00,0.00,1
12.126,12.122,10.00,6.16,100.00,0.00,6.02,0.00,0.00,1
12.147,12.143,10.00,6.23,0.00,100.00,6.02,0.00,0.00,1
12.165,12.162,10.00,6.16,100.00,100.00,6.02,0.00,0.00,1
12.185,12.182,10.00,6.16,100.00,0.00,6.00,0.00,0.00,1
12.207,12.203,10.00,6.23,100.00,100.00,6.00,0.00,0.00,1
12.226,12.222,10.00,6.16,100.00,100.00,5.99,0.00,0.00,1
12.247,12.243,10.00,6.16,0.00,100.00,5.99,0.00,0.00,1
12.266,12.262,10.00,6.16,100.00,0.00,5.99,0.00,0.00,1
12.285,12.281,10.00,6.16,100.00,0.00,5.85,0.00,0.00,1
12.308,12.304,10.00,6.16,0.00,100.00,5.85,0.00,0.00,1
12.326,12.322,10.00,6.16,0.00,100.00,5.85,0.00,0.00,1
12.346,12.342,10.00,6.16,0.00,100.00,6.24,0.00,0.00,1
12.368,12.364,10.00,6.09,100.00,100.00,6.24,0.00,0.00,1
12.387,12.383,10.00,6.09,100.00,100.00,6.24,0.00,0.00,1
12.406,12.402,10.00,6.03,100.00,100.00,6.62,0.00,0.00,1
12.427,12.423,10.00,6.03,100.00,100.00,6.62,0.00,0.00,1
12.445,12.441,10.00,6.03,100.00,100.00,6.62,0.00,0.00,1
12.467,12.463,10.00,6.03,100.00,0.00,6.48,0.00,0.00,1
12.485,12.481,10.00,6.03,100.00,100.00,6.48,0.00,0.00,1
12.505,12.502,10.00,6.09,0.00,100.00,6.68,0.00,0.00,1
12.529,12.525,10.00,6.09,0.00,100.00,6.68,0.00,0.00,1
12.547,12.543,10.00,6.03,100.00,0.00,6.68,0.00,0.00,1
12.566,12.562,10.00,6.03,100.00,100.00,7.02,0.00,0.00,1
12.586,12.583,10.00,6.03,0.00,100.00,7.02,0.00,0.00,1
12.606,12.602,10.00,6.09,100.00,100.00,7.02,0.00,0.00,1
12.628,12.624,10.00,6.03,0.00,0.00,7.41,0.00,0.00,1
12.646,12.642,10.00,6.03,0.00,0.00,7.41,0.00,0.00,1
12.667,12.663,10.00,6.03,0.00,0.00,8.02,0.00,0.00,1
12.689,12.685,10.00,6.03,0.00,0.00,8.02,0.00,0.00,1
12.708,12.704,10.00,5.95,100.00,100.00,8.02,0.00,0.00,1
12.730,12.726,10.00,5.95,100.00,0.00,8.32,0.00,0.00,1
12.750,12.746,10.00,5.95,100.00,0.00,8.32,0.00,0.00,1
12.769,12.765,10.00,5.95,100.00,100.00,8.32,0.00,0.00,1
12.787,12.783,10.00,5.95,0.00,100.00,7.05,0.00,0.00,1
12.809,12.805,10.00,5.95,0.00,0.00,7.05,0.00,0.00,1
12.827,12.823,10.00,5.95,100.00,100.00,7.05,0.00,0.00,1
12.846,12.842,10.00,5.95,100.00,100.00,6.97,0.00,0.00,1
12.867,12.863,10.00,5.95,0.00,0.00,6.97,0.00,0.00,1
12.886,12.882,10.00,5.88,0.00,0.00,6.97,0.00,0.00,1
12.906,12.902,10.00,5.95,0.00,0.00,6.80,0.00,0.00,1
12.927,12.923,10.00,5.88,100.00,100.00,6.80,0.00,0.00,1
12.945,12.941,10.00,5.88,100.00,100.00,6.80,0.00,0.00,1
12.966,12.963,10.00,5.88,0.00,100.00,8.54,0.00,0.00,1
12.987,12.983,10.00,5.82,100.00,100.00,8.54,0.00,0.00,1
13.006,13.002,10.00,5.88,100.00,100.00,8.54,0.00,0.00,1
13.026,13.022,10.00,5.82,100.00,100.00,7.93,0.00,0.00,1
13.048,13.044,10.00,5.74,100.00,100.00,7.93,0.00,0.00,1
13.066,13.062,10.00,5.74,100.00,100.00,7.54,0.00,0.00,1
13.088,13.084,10.00,5.74,100.00,0.00,7.54,0.00,0.00,1
13.107,13.103,10.00,5.74,100.00,100.00,7.54,0.00,0.00,1
13.126,13.122,10.00,5.82,100.00,0.00,8.80,0.00,0.00,1
13.147,13.143,10.00,5.74,0.00,0.00,8.80,0.00,0.00,1
13.168,13.164,10.00,5.74,100.00,0.00,8.80,0.00,0.00,1
13.187,13.183,10.00,5.74,100.00,0.00,10.01,0.00,0.00,1
13.208,13.204,10.00,5.74,100.00,100.00,10.01,0.00,0.00,1
13.226,13.222,10.00,5.68,100.00,100.00,10.01,0.00,0.00,1
13.246,13.242,10.00,5.68,100.00,100.00,9.62,0.00,0.00,1
13.271,13.268,10.00,5.68,100.00,0.00,9.62,0.00,0.00,1
13.290,13.286,10.00,5.68,100.00,0.00,9.62,0.00,0.00,1
13.309,13.305,10.00,5.74,100.00,0.00,9.80,0.00,0.00,1
13.330,13.326,10.00,5.74,100.00,100.00,9.80,0.00,0.00,1
13.348,13.344,10.00,5.61,100.00,100.00,9.80,0.00,0.00,1
13.367,13.363,10.00,5.68,100.00,0.00,9.84,0.00,0.00,1
13.389,13.385,10.00,5.68,100.00,100.00,9.84,0.00,0.00,1
13.411,13.407,10.00,5.61,0.00,100.00,9.84,0.00,0.00,1
13.429,13.425,10.00,5.61,100.00,100.00,9.87,0.00,0.00,1
13.450,13.446,10.00,5.61,100.00,0.00,9.87,0.00,0.00,1
13.468,13.464,10.00,5.61,0.00,100.00,9.87,0.00,0.00,1
13.487,13.483,10.00,5.61,0.00,100.00,10.30,0.00,0.00,1
13.509,13.505,10.00,5.53,100.00,100.00,10.30,0.00,0.00,1
13.529,13.525,10.00,5.61,100.00,100.00,10.30,0.00,0.00,1
13.547,13.543,10.00,5.61,100.00,100.00,10.92,0.00,0.00,1
13.567,13.563,10.00,5.53,100.00,100.00,10.92,0.00,0.00,1
13.586,13.582,10.00,5.53,100.00,100.00,10.92,0.00,0.00,1
13.606,13.602,10.00,5.53,0.00,100.00,10.42,0.00,0.00,1
13.627,13.623,10.00,5.53,100.00,100.00,10.42,0.00,0.00,1
13.646,13.642,10.00,5.47,100.00,100.00,10.42,0.00,0.00,1
13.667,13.663,10.00,5.53,100.00,100.00,10.37,0.00,0.00,1
13.686,13.682,10.00,5.47,100.00,100.00,10.37,0.00,0.00,1
13.706,13.702,10.00,5.47,100.00,0.00,10.37,0.00,0.00,1
13.727,13.723,10.00,5.47,0.00,100.00,11.10,0.00,0.00,1
13.745,13.741,10.00,5.47,100.00,0.00,11.10,0.00,0.00,1
13.766,13.762,10.00,5.40,100.00,0.00,11.10,0.00,0.00,1
13.788,13.784,10.00,5.40,100.00,0.00,10.19,0.00,0.00,1
13.807,13.803,10.00,5.40,100.00,100.00,10.19,0.00,0.00,1
13.826,13.822,10.00,5.47,0.00,100.00,10.19,0.00,0.00,1
13.847,13.843,10.00,5.40,100.00,100.00,10.77,0.00,0.00,1
13.866,13.862,10.00,5.47,100.00,100.00,10.77,0.00,0.00,1
13.886,13.882,10.00,5.47,100.00,100.00,12.22,0.00,0.00,1
13.907,13.903,10.00,5.40,100.00,100.00,12.22,0.00,0.00,1
13.926,13.922,10.00,5.40,100.00,100.00,12.22,0.00,0.00,1
13.946,13.942,10.00,5.40,0.00,100.00,12.83,0.00,0.00,1
13.968,13.964,10.00,5.40,100.00,100.00,12.83,0.00,0.00,1
13.986,13.982,10.00,5.40,100.00,100.00,12.83,0.00,0.00,1
14.006,14.002,10.00,5.40,100.00,100.00,13.16,0.00,0.00,1
14.028,14.024,10.00,5.40,0.00,100.00,13.16,0.00,0.00,1
14.048,14.044,10.00,5.40,0.00,0.00,13.16,0.00,0.00,1
14.067,14.063,10.00,5.40,100.00,100.00,12.52,0.00,0.00,1
14.090,14.086,10.00,5.40,0.00,100.00,12.52,0.00,0.00,1
14.109,14.105,10.00,5.40,100.00,0.00,12.52,0.00,0.00,1
14.127,14.123,10.00,5.40,100.00,0.00,14.79,0.00,0.00,1
14.148,14.144,10.00,5.40,100.00,100.00,14.79,0.00,0.00,1
14.166,14.162,10.00,5.40,0.00,0.00,14.79,0.00,0.00,1
14.186,14.182,10.00,5.40,100.00,100.00,13.42,0.00,0.00,1
14.208,14.204,10.00,5.32,0.00,100.00,13.42,0.00,0.00,1
14.227,14.223,10.00,5.32,0.00,100.00,13.42,0.00,0.00,1
14.246,14.242,10.00,5.32,100.00,100.00,13.17,0.00,0.00,1
14.267,14.263,10.00,5.32,100.00,100.00,13.17,0.00,0.00,1
14.286,14.282,10.00,5.26,100.00,100.00,13.17,0.00,0.00,1
14.306,14.302,10.00,5.26,100.00,100.00,13.75,0.00,0.00,1
14.327,14.323,10.00,5.26,0.00,0.00,13.75,0.00,0.00,1
14.346,14.342,10.00,5.19,0.00,0.00,13.75,0.00,0.00,1
14.366,14.362,10.00,5.26,0.00,0.00,13.86,0.00,0.00,1
14.388,14.384,10.00,5.19,0.00,100.00,13.86,0.00,0.00,1
14.407,14.403,10.00,5.19,100.00,100.00,13.72,0.00,0.00,1
14.427,14.423,10.00,5.19,100.00,100.00,13.72,0.00,0.00,1
14.446,14.442,10.00,5.19,100.00,0.00,13.72,0.00,0.00,1
14.466,14.462,10.00,5.19,0.00,100.00,14.87,0.00,0.00,1
14.488,14.484,10.00,5.19,100.00,100.00,14.87,0.00,0.00,1
14.507,14.503,10.00,5.13,0.00,100.00,14.87,0.00,0.00,1
14.526,14.522,10.00,5.13,100.00,100.00,15.93,0.00,0.00,1
14.548,14.544,10.00,5.13,100.00,100.00,15.93,0.00,0.00,1
14.566,14.562,10.00,5.13,100.00,100.00,15.93,0.00,0.00,1
14.586,14.582,10.00,5.13,100.00,0.00,16.21,0.00,0.00,1
14.609,14.605,10.00,5.13,100.00,0.00,16.21,0.00,0.00,1
14.628,14.624,10.00,5.05,0.00,100.00,16.21,0.00,0.00,1
14.646,14.643,10.00,5.05,0.00,100.00,15.62,0.00,0.00,1
14.667,14.663,10.00,5.05,100.00,100.00,15.62,0.00,0.00,1
14.686,14.682,10.00,5.05,100.00,100.00,15.62,0.00,0.00,1
14.707,14.703,10.00,5.05,0.00,100.00,13.43,0.00,0.00,1
14.726,14.722,10.00,5.05,0.00,100.00,13.43,0.00,0.00,1
14.746,14.742,10.00,5.05,100.00,0.00,13.27,0.00,0.00,1
