Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Test_Number
333.588,333.588,10.00,10.09,0.00,0.00,12.86,1
333.607,333.607,10.00,10.03,0.00,0.00,12.86,1
333.627,333.627,10.00,9.89,0.00,0.00,12.86,1
333.666,333.666,10.00,9.89,0.00,0.00,12.18,1
333.686,333.686,10.00,9.83,0.00,0.00,12.18,1
333.705,333.705,10.00,9.76,0.00,0.00,12.18,1
333.725,333.725,10.00,9.69,0.00,0.00,12.18,1
333.764,333.764,10.00,9.63,0.00,0.00,12.18,1
333.784,333.784,10.00,9.63,0.00,0.00,12.18,1
333.803,333.803,10.00,9.63,0.00,0.00,11.55,1
333.823,333.823,10.00,9.69,0.00,0.00,11.55,1
333.862,333.862,10.00,9.69,0.00,0.00,11.55,1
333.882,333.882,10.00,9.63,0.00,0.00,11.55,1
333.901,333.901,10.00,9.69,0.00,0.00,11.55,1
333.921,333.921,10.00,9.69,0.00,0.00,11.10,1
333.960,333.960,10.00,9.76,0.00,0.00,11.10,1
333.979,333.979,10.00,9.63,0.00,0.00,11.10,1
333.999,333.999,10.00,9.49,0.74,0.00,11.10,1
334.019,334.019,10.00,9.55,0.00,0.00,11.10,1
334.058,334.058,10.00,9.55,0.00,0.00,12.01,1
334.078,334.078,10.00,9.49,0.74,0.00,12.01,1
334.097,334.097,10.00,9.69,0.00,0.00,12.01,1
334.136,334.136,10.00,9.63,0.00,0.00,12.01,1
334.156,334.156,10.00,9.63,0.00,0.00,11.22,1
334.176,334.176,10.00,9.69,0.00,0.00,11.22,1
334.195,334.195,10.00,9.69,0.00,0.00,11.22,1
334.234,334.234,10.00,9.76,0.00,0.00,11.22,1
334.254,334.254,10.00,9.83,0.00,0.00,11.22,1
334.273,334.273,10.00,9.83,0.00,0.00,11.17,1
334.293,334.293,10.00,9.89,0.00,0.00,11.17,1
334.332,334.332,10.00,9.89,0.00,0.00,11.17,1
334.352,334.352,10.00,9.96,0.00,0.00,11.17,1
334.371,334.371,10.00,10.03,0.00,0.00,11.17,1
334.391,334.391,10.00,10.03,0.00,0.00,11.16,1
334.411,334.411,10.00,10.03,0.00,0.00,11.16,1
334.450,334.450,10.00,10.09,0.00,0.00,11.16,1
334.469,334.469,10.00,10.16,0.00,0.00,11.16,1
334.489,334.489,10.00,10.22,0.00,0.00,11.16,1
334.509,334.509,10.00,10.22,0.00,0.00,10.74,1
334.548,334.548,10.00,10.22,0.00,0.00,10.74,1
334.567,334.567,10.00,10.29,0.00,0.00,10.74,1
334.587,334.587,10.00,10.29,0.00,0.00,10.74,1
334.607,334.607,10.00,10.36,0.00,0.00,10.71,1
334.646,334.646,10.00,10.42,0.00,0.00,10.71,1
334.665,334.665,10.00,10.49,0.00,0.00,10.71,1
334.685,334.685,10.00,10.56,0.00,2.82,10.71,1
334.705,334.705,10.00,10.56,0.00,2.83,10.71,1
334.744,334.744,10.00,10.56,0.00,2.84,10.25,1
334.763,334.763,10.00,10.62,0.00,3.15,10.25,1
334.783,334.783,10.00,10.75,0.00,3.81,10.25,1
334.822,334.822,10.00,10.82,0.00,4.18,10.25,1
334.842,334.842,10.00,10.82,0.00,4.20,10.47,1
334.861,334.861,10.00,10.82,0.00,4.21,10.47,1
334.881,334.881,10.00,11.02,0.00,5.23,10.47,1
334.920,334.920,10.00,11.09,0.00,5.61,10.47,1
334.940,334.940,10.00,11.09,0.00,5.63,10.47,1
334.959,334.959,10.00,11.09,0.00,5.65,8.79,1
334.980,334.979,10.00,11.28,0.00,6.61,8.79,1
335.018,335.018,10.00,11.28,0.00,6.64,8.79,1
335.038,335.038,10.00,11.42,0.00,7.37,8.79,1
335.057,335.057,10.00,11.48,0.00,7.69,8.79,1
335.077,335.077,10.00,11.48,0.00,7.72,8.79,1
335.116,335.116,10.00,11.48,0.00,7.75,9.04,1
335.136,335.136,10.00,11.55,0.00,8.13,9.04,1
335.155,335.155,10.00,11.62,0.00,8.51,9.04,1
335.175,335.175,10.00,11.68,0.00,8.84,9.04,1
335.214,335.214,10.00,11.75,0.00,9.22,8.45,1
335.234,335.234,10.00,11.68,0.00,8.91,8.45,1
335.253,335.253,10.00,11.68,0.00,8.94,8.45,1
335.273,335.273,10.00,11.80,0.00,9.62,8.45,1
335.312,335.312,10.00,11.87,0.00,10.01,8.45,1
335.331,335.331,10.00,11.87,0.00,10.04,8.66,1
335.351,335.351,10.00,11.87,0.00,10.08,8.66,1
335.371,335.371,10.00,12.07,0.00,11.11,8.66,1
335.410,335.410,10.00,12.07,0.00,11.15,8.66,1
335.429,335.429,10.00,12.00,0.00,10.84,8.66,1
335.449,335.449,10.00,12.14,0.00,11.58,8.36,1
335.469,335.469,10.00,12.14,0.00,11.63,8.36,1
335.508,335.508,10.00,12.14,0.00,11.67,8.36,1
335.527,335.527,10.00,12.27,0.00,12.35,8.36,1
335.547,335.547,10.00,12.27,0.00,12.40,8.36,1
335.567,335.567,10.00,12.33,0.00,12.74,9.79,1
335.606,335.606,10.00,12.27,0.00,12.49,9.79,1
335.625,335.625,10.00,12.40,0.00,13.18,9.79,1
335.645,335.645,10.00,12.40,0.00,13.22,9.79,1
335.665,335.665,10.00,12.47,0.00,13.62,9.79,1
335.704,335.704,10.00,12.59,0.00,14.31,8.81,1
335.723,335.723,10.00,12.59,0.00,14.36,8.81,1
335.743,335.743,10.00,12.59,0.00,14.41,8.81,1
335.763,335.763,10.00,12.79,0.00,15.45,8.81,1
335.802,335.802,10.00,12.85,0.00,15.80,9.67,1
335.821,335.821,10.00,12.79,0.00,15.56,9.67,1
335.841,335.841,10.00,12.85,0.00,15.91,9.67,1
335.861,335.861,10.00,12.85,0.00,15.97,9.67,1
335.900,335.900,10.00,13.04,0.00,17.01,9.67,1
335.920,335.920,10.00,13.04,0.00,17.07,8.14,1
335.939,335.939,10.00,13.04,0.00,17.13,8.14,1
335.959,335.959,10.00,13.11,0.00,17.54,8.14,1
335.998,335.998,10.00,13.11,0.00,17.60,8.14,1
336.018,336.018,10.00,13.04,0.00,17.32,8.73,1
336.037,336.037,10.00,13.11,0.00,17.72,8.73,1
336.057,336.057,10.00,13.37,0.00,19.05,8.73,1
336.096,336.096,10.00,13.24,0.00,18.49,8.73,1
336.116,336.116,10.00,13.37,0.00,19.19,8.73,1
336.135,336.135,10.00,13.37,0.00,19.25,7.40,1
336.155,336.155,9.32,13.37,0.00,22.74,7.40,1
336.174,336.174,9.23,13.43,0.00,23.63,7.40,1
336.214,336.214,9.32,13.37,0.00,22.91,7.40,1
336.233,336.233,9.14,13.50,0.00,24.60,7.40,1
336.253,336.253,9.06,13.56,0.00,25.36,7.26,1
336.272,336.272,8.26,13.43,0.00,28.83,7.26,1
336.312,336.312,8.26,13.43,0.00,28.94,7.26,1
336.331,336.331,7.69,13.82,0.00,33.85,7.26,1
336.351,336.351,7.60,13.88,0.00,34.69,7.26,1
336.370,336.370,7.79,13.76,0.00,33.23,7.26,1
336.410,336.410,7.69,13.82,0.00,34.21,7.14,1
336.429,336.429,6.85,13.82,0.00,38.54,7.14,1
336.449,336.449,7.05,13.70,0.00,37.07,7.14,1
336.469,336.469,6.85,13.82,0.00,38.82,7.14,1
336.508,336.508,6.85,13.82,0.00,38.96,6.36,1
336.527,336.527,1.48,13.82,0.00,66.07,6.36,1
336.547,336.547,0.97,14.08,0.00,70.11,6.36,1
336.567,336.567,0.97,14.08,0.00,70.37,6.36,1
336.606,336.606,1.23,13.95,0.00,68.73,6.36,1
336.625,336.625,1.37,13.88,0.00,67.95,5.62,1
336.645,336.645,0.00,13.88,0.00,75.06,5.62,1
336.665,336.665,0.00,14.02,0.00,76.02,5.62,1
336.704,336.704,0.00,14.02,0.00,76.30,5.62,1
336.723,336.723,0.00,14.02,0.00,76.58,5.62,1
336.743,336.743,0.00,14.21,0.00,77.84,6.19,1
336.763,336.763,0.00,14.08,0.00,77.43,6.19,1
336.802,336.802,0.00,14.08,0.00,77.71,6.19,1
336.821,336.821,0.00,14.08,0.00,78.00,6.19,1
336.841,336.841,0.00,14.27,0.00,79.25,6.19,1
336.880,336.880,0.00,14.27,0.00,79.54,5.53,1
336.900,336.900,0.00,14.27,0.00,79.82,5.53,1
336.919,336.919,0.00,14.34,0.00,80.45,5.53,1
336.939,336.939,0.00,14.27,0.00,80.39,5.53,1
336.978,336.978,0.00,14.27,0.00,80.68,5.53,1
336.998,336.998,0.00,14.39,0.00,81.59,5.09,1
337.017,337.017,0.00,14.21,0.00,80.97,5.09,1
337.057,337.057,0.00,14.21,0.00,81.25,5.09,1
337.076,337.076,0.00,14.27,0.00,81.82,5.09,1
337.096,337.096,0.00,14.34,0.00,82.45,5.09,1
337.135,337.135,0.00,14.34,0.00,82.73,4.59,1
337.155,337.155,0.00,14.27,0.00,82.68,4.59,1
337.174,337.174,0.00,14.21,0.00,82.68,4.59,1
337.194,337.194,0.00,14.21,0.00,82.96,4.59,1
337.233,337.233,0.00,14.14,0.00,82.90,4.67,1
337.253,337.253,0.00,14.02,0.00,82.56,4.67,1
337.272,337.272,0.00,13.95,0.00,82.49,4.67,1
337.292,337.292,0.00,14.02,0.00,83.12,4.67,1
337.331,337.331,0.00,14.08,0.00,83.68,4.62,1
337.350,337.350,0.00,14.02,0.00,83.68,4.62,1
337.370,337.370,0.00,13.88,0.00,83.27,4.62,1
337.409,337.409,0.00,13.70,0.00,82.63,4.62,1
337.429,337.429,0.00,13.56,0.00,82.21,4.62,1
337.448,337.448,0.00,13.50,0.00,82.20,4.55,1
337.468,337.468,0.00,13.50,0.00,82.47,4.55,1
337.507,337.507,0.00,13.37,0.00,82.05,4.55,1
337.527,337.527,0.00,13.24,0.00,81.68,4.55,1
337.546,337.546,0.00,13.04,0.00,80.96,4.55,1
337.566,337.566,0.00,12.79,0.00,79.95,4.55,1
337.605,337.605,0.00,12.72,0.00,79.86,4.59,1
337.625,337.625,0.00,12.52,0.00,79.12,4.59,1
337.644,337.644,0.00,12.47,0.00,79.08,4.59,1
337.664,337.664,0.00,12.27,0.00,78.34,4.59,1
337.684,337.684,0.00,12.07,0.00,77.60,4.59,1
337.723,337.723,0.00,11.94,0.00,77.20,4.48,1
337.742,337.742,0.00,11.87,0.00,77.09,4.48,1
337.762,337.762,0.00,11.42,0.00,75.04,4.48,1
337.782,337.782,0.00,11.35,0.00,74.91,4.48,1
337.821,337.821,0.00,11.02,0.00,73.49,4.50,1
337.840,337.840,0.00,10.82,0.00,72.71,4.50,1
337.860,337.860,0.00,10.69,0.00,72.28,4.50,1
337.899,337.899,0.00,10.16,0.00,69.82,4.50,1
337.919,337.919,0.00,9.96,0.00,69.02,4.50,1
337.938,337.938,0.00,9.76,0.00,68.20,4.50,1
337.958,337.958,0.00,9.49,0.00,67.09,4.49,1
337.997,337.997,0.00,9.35,0.00,66.56,4.49,1
338.017,338.017,0.00,9.15,0.00,65.73,4.49,1
338.036,338.036,0.00,9.02,0.00,65.25,4.49,1
338.056,338.056,0.00,8.89,0.00,64.77,4.49,1
338.095,338.095,0.00,8.75,0.00,64.29,3.94,1
338.115,338.115,0.00,8.55,0.00,63.44,3.94,1
338.134,338.134,0.00,8.48,0.00,63.25,3.94,1
338.154,338.154,0.00,8.35,0.00,62.75,3.94,1
338.193,338.193,0.00,8.27,0.00,62.56,3.94,1
338.213,338.213,0.00,8.14,0.00,62.06,3.94,1
338.232,338.232,0.00,8.07,0.00,61.86,3.94,1
338.252,338.252,0.00,7.88,0.00,61.05,3.94,1
338.291,338.291,0.00,7.73,0.00,60.48,3.94,1
338.311,338.311,0.00,7.60,0.00,59.96,3.94,1
338.330,338.330,0.00,7.60,0.00,60.12,3.94,1
338.350,338.350,0.00,7.46,0.00,59.60,3.94,1
338.389,338.389,0.00,7.39,0.00,59.38,3.94,1
338.408,338.408,0.00,7.26,0.00,58.86,3.94,1
338.428,338.428,0.00,7.26,0.00,59.01,3.94,1
338.467,338.467,0.00,7.12,0.00,58.48,3.94,1
338.487,338.487,0.00,7.05,0.00,58.26,3.94,1
338.506,338.506,0.00,6.92,0.00,57.73,3.94,1
338.526,338.526,0.00,6.84,0.00,57.50,3.94,1
338.565,338.565,0.00,6.71,0.00,56.96,3.94,1
338.585,338.585,0.00,6.71,0.00,57.09,3.94,1
338.604,338.604,0.00,6.58,0.00,56.55,3.94,1
338.624,338.624,0.00,6.58,0.00,56.69,3.94,1
338.663,338.663,0.03,6.43,0.00,55.91,3.94,1
338.683,338.683,0.03,6.43,0.00,56.04,3.94,1
338.702,338.702,0.09,6.37,0.00,55.57,3.94,1
338.722,338.722,0.22,6.23,0.00,54.39,3.94,1
338.761,338.761,0.22,6.23,0.00,54.51,3.94,1
338.781,338.781,0.28,6.16,0.00,53.94,3.94,1
338.800,338.800,0.46,5.95,0.00,52.12,3.94,1
338.820,338.820,0.46,5.95,0.00,52.23,3.94,1
338.859,338.859,0.52,5.88,0.00,51.67,3.94,1
338.879,338.879,0.57,5.82,0.00,51.23,3.94,1
338.898,338.898,0.62,5.74,0.00,50.68,3.94,1
338.918,338.918,0.62,5.74,0.00,50.78,3.94,1
338.957,338.957,0.67,5.68,0.00,50.35,3.94,1
338.977,338.977,0.72,5.61,0.00,49.81,3.94,1
338.996,338.996,0.67,5.68,0.00,50.54,3.94,1
339.016,339.016,0.67,5.68,0.00,50.64,3.94,1
339.055,339.055,0.67,5.68,0.00,50.74,3.94,1
339.075,339.075,0.77,5.53,0.00,49.57,3.94,1
339.094,339.094,0.77,5.53,0.00,49.67,3.94,1
339.114,339.114,0.82,5.47,0.00,49.24,3.94,1
339.153,339.153,0.82,5.47,0.00,49.34,3.94,1
339.173,339.173,0.86,5.40,0.00,48.81,3.94,1
339.192,339.192,0.86,5.40,0.00,48.90,3.94,1
339.212,339.212,0.91,5.32,0.00,48.39,3.94,1
339.251,339.251,0.91,5.32,0.00,48.47,3.94,1
339.271,339.271,0.91,5.32,0.00,48.56,3.94,1
339.290,339.290,0.91,5.32,0.00,48.65,3.94,1
339.310,339.310,0.91,5.32,0.00,48.74,3.94,1
339.349,339.349,0.86,5.40,0.00,49.44,3.94,1
339.369,339.369,0.86,5.40,0.00,49.53,3.94,1
339.388,339.388,0.82,5.47,0.00,50.23,3.94,1
339.408,339.408,0.82,5.47,0.00,50.33,3.94,1
339.447,339.447,0.86,5.40,0.00,49.80,3.94,1
339.467,339.467,1.07,5.05,0.00,47.12,3.94,1
339.486,339.486,1.11,4.98,0.00,46.63,3.94,1
339.525,339.525,0.95,5.26,0.00,48.94,3.94,1
339.545,339.545,0.72,5.61,0.00,51.91,3.94,1
339.564,339.564,0.35,6.09,0.00,56.30,3.94,1
339.584,339.584,0.62,5.74,0.00,53.30,3.94,1
339.604,339.604,1.07,5.05,0.00,47.68,3.94,1
339.643,339.643,1.14,4.92,0.00,46.71,3.94,1
339.662,339.662,1.21,4.77,0.00,45.68,3.94,1
339.682,339.682,1.27,4.63,0.00,44.77,3.94,1
339.702,339.702,0.86,5.40,0.00,50.75,3.94,1
339.741,339.741,0.67,5.68,0.00,53.24,3.94,1
339.760,339.760,0.35,6.09,0.00,57.00,3.94,1
339.780,339.780,0.57,5.82,0.00,54.65,3.94,1
339.799,339.799,1.07,5.05,0.00,48.38,3.94,1
339.839,339.839,1.14,4.92,0.00,47.42,3.94,1
339.858,339.858,1.14,4.92,0.00,47.49,3.94,1
339.878,339.878,0.95,5.26,0.00,50.28,3.94,1
339.917,339.917,0.82,5.47,0.00,52.09,3.94,1
339.937,339.937,0.82,5.47,0.00,52.18,3.94,1
339.956,339.956,0.95,5.26,0.00,50.55,3.94,1
339.976,339.976,0.95,5.26,0.00,50.63,3.94,1
340.015,340.015,0.86,5.40,0.00,51.83,3.94,1
340.035,340.035,0.82,5.47,0.00,52.54,3.94,1
340.054,340.054,0.82,5.47,0.00,52.63,3.94,1
340.074,340.074,0.82,5.47,0.00,52.73,3.94,1
340.113,340.113,0.91,5.32,0.00,51.59,3.94,1
340.133,340.133,0.91,5.32,0.00,51.68,3.94,1
340.152,340.152,0.86,5.40,0.00,52.38,3.94,1
340.172,340.172,0.86,5.40,0.00,52.47,3.94,1
340.211,340.211,0.86,5.40,0.00,52.56,3.94,1
340.231,340.231,0.82,5.47,0.00,53.27,3.94,1
340.250,340.250,0.91,5.32,0.00,52.13,3.94,1
340.270,340.270,0.91,5.32,0.00,52.22,3.94,1
340.309,340.309,0.86,5.40,0.00,52.92,3.94,1
340.329,340.329,0.82,5.47,0.00,53.63,3.94,1
340.348,340.348,0.77,5.53,0.00,54.24,3.94,1
340.368,340.368,0.82,5.47,0.00,53.82,3.94,1
340.407,340.407,0.82,5.47,0.00,53.91,3.94,1
340.426,340.426,0.82,5.47,0.00,54.00,3.94,1
340.446,340.446,0.86,5.40,0.00,53.48,3.94,1
340.466,340.466,0.82,5.47,0.00,54.19,3.94,1
340.505,340.505,0.82,5.47,0.00,54.28,3.94,1
340.524,340.524,0.82,5.47,0.00,54.37,3.94,1
340.544,340.544,0.82,5.47,0.00,54.47,3.94,1
340.564,340.564,0.82,5.47,0.00,54.56,3.94,1
340.603,340.603,0.82,5.47,0.00,54.65,3.94,1
340.622,340.622,0.82,5.47,0.00,54.74,3.94,1
340.642,340.642,0.82,5.47,0.00,54.84,3.94,1
340.662,340.662,0.82,5.47,0.00,54.93,3.94,1
340.701,340.701,0.86,5.40,0.00,54.41,3.94,1
340.720,340.720,0.86,5.40,0.00,54.50,3.94,1
340.740,340.740,0.86,5.40,0.00,54.59,3.94,1
340.760,340.760,0.82,5.47,0.00,55.30,3.94,1
340.799,340.799,0.82,5.47,0.00,55.39,3.94,1
340.818,340.818,0.82,5.47,0.00,55.48,3.94,1
340.838,340.838,0.86,5.40,0.00,54.96,3.94,1
340.858,340.858,0.86,5.40,0.00,55.05,3.94,1
340.897,340.897,0.86,5.40,0.00,55.14,15.37,1
340.916,340.916,10.00,5.40,0.00,0.00,15.37,1
340.936,340.936,10.00,5.32,0.00,0.00,15.37,1
340.956,340.956,10.00,5.32,0.00,0.00,15.37,1
340.995,340.995,10.00,5.32,0.00,0.00,16.75,1
341.014,341.014,10.00,5.26,0.00,0.00,16.75,1
341.034,341.034,10.00,5.26,0.00,0.00,16.75,1
341.054,341.054,10.00,5.19,0.00,0.00,16.75,1
341.093,341.093,10.00,5.13,0.00,0.00,16.75,1
341.112,341.112,10.00,5.05,0.00,0.00,16.75,1
341.132,341.132,10.00,5.05,0.00,0.00,16.75,1
341.151,341.151,10.00,5.05,0.00,0.00,16.75,1
341.191,341.191,10.00,5.26,0.00,0.00,16.75,1
341.210,341.210,10.00,5.26,0.00,0.00,16.75,1
341.230,341.230,10.00,5.40,0.00,0.00,16.75,1
341.269,341.269,10.00,5.32,0.00,0.00,16.75,1
341.289,341.289,10.00,5.19,0.00,0.00,16.75,1
341.308,341.308,10.00,5.05,0.00,0.00,16.75,1
341.328,341.328,10.00,4.98,0.00,0.00,16.75,1
341.367,341.367,10.00,4.84,0.00,0.00,16.75,1
341.387,341.387,10.00,4.77,0.00,0.00,16.75,1
341.406,341.406,10.00,4.84,0.00,0.00,16.75,1
341.426,341.426,10.00,5.13,0.00,0.00,16.75,1
341.465,341.465,10.00,5.19,0.00,0.00,15.72,1
341.485,341.485,10.00,5.32,0.00,0.00,15.72,1
341.504,341.504,10.00,5.26,0.00,0.00,15.72,1
341.524,341.524,10.00,4.92,0.00,0.00,15.72,1
341.563,341.563,10.00,4.98,0.00,0.00,15.21,1
341.582,341.582,10.00,4.98,0.00,0.00,15.21,1
341.602,341.602,10.00,4.98,0.00,0.00,15.21,1
341.622,341.622,10.00,4.98,0.00,0.00,15.21,1
341.661,341.661,10.00,4.98,0.00,0.00,15.21,1
341.680,341.680,10.00,5.05,0.00,0.00,15.21,1
341.700,341.700,10.00,5.05,0.00,0.00,15.28,1
341.720,341.720,10.00,5.13,0.00,0.00,15.28,1
341.759,341.759,10.00,5.05,0.00,0.00,15.28,1
341.779,341.779,10.00,5.05,0.00,0.00,15.28,1
341.798,341.798,10.00,5.05,0.00,0.00,15.28,1
341.818,341.818,10.00,5.13,0.00,0.00,15.77,1
341.857,341.857,10.00,5.19,0.00,0.00,15.77,1
341.877,341.877,10.00,5.19,0.00,0.00,15.77,1
341.896,341.896,10.00,5.26,0.00,0.00,15.77,1
341.916,341.916,10.00,5.26,0.00,0.00,15.77,1
341.955,341.955,10.00,5.32,0.00,0.00,15.35,1
341.975,341.975,10.00,5.40,0.00,0.00,15.35,1
341.994,341.994,10.00,5.40,0.00,0.00,15.35,1
342.014,342.014,10.00,5.47,0.00,0.00,15.35,1
342.053,342.053,10.00,5.53,0.00,0.00,15.51,1
342.073,342.073,10.00,5.53,0.00,0.00,15.51,1
342.092,342.092,10.00,5.68,0.00,0.00,15.51,1
342.112,342.112,10.00,5.68,0.00,0.00,15.51,1
342.151,342.151,10.00,5.74,0.00,0.00,15.51,1
342.171,342.171,10.00,5.82,0.00,0.00,15.51,1
342.190,342.190,10.00,5.95,0.00,0.00,15.51,1
342.210,342.210,10.00,6.03,0.00,0.00,15.51,1
342.249,342.249,10.00,6.09,0.00,0.00,15.51,1
342.269,342.269,10.00,6.16,0.00,0.00,15.51,1
342.288,342.288,10.00,6.23,0.00,0.00,15.51,1
342.308,342.308,10.00,6.37,0.00,0.00,15.51,1
342.347,342.347,10.00,6.43,0.00,0.00,15.51,1
342.367,342.367,10.00,6.50,0.00,0.00,15.51,1
342.386,342.386,10.00,6.64,0.00,0.00,15.51,1
342.406,342.406,10.00,6.71,0.00,0.00,15.51,1
342.445,342.445,10.00,6.84,0.00,0.00,15.51,1
342.465,342.465,10.00,6.92,0.00,0.00,15.51,1
342.484,342.484,10.00,7.05,0.00,0.00,15.51,1
342.504,342.504,10.00,7.12,0.00,0.00,15.51,1
342.543,342.543,10.00,7.19,0.00,0.00,15.51,1
342.563,342.563,10.00,7.33,0.00,0.00,15.51,1
342.582,342.582,10.00,7.46,0.00,0.00,15.51,1
342.602,342.602,10.00,7.53,0.00,0.00,15.51,1
342.641,342.641,10.00,7.60,0.00,0.00,15.51,1
342.661,342.661,10.00,7.67,0.00,0.00,15.51,1
342.680,342.680,10.00,7.80,0.00,0.00,15.51,1
342.700,342.700,10.00,7.88,0.00,0.00,15.51,1
342.739,342.739,10.00,7.94,0.00,0.00,15.51,1
342.759,342.759,10.00,8.07,0.00,0.00,15.57,1
342.778,342.778,10.00,8.21,0.00,0.00,15.57,1
342.798,342.798,10.00,8.21,0.00,0.00,15.57,1
342.818,342.818,10.00,8.27,0.00,0.00,15.57,1
342.857,342.857,10.00,8.27,0.00,0.00,15.57,1
342.876,342.876,10.00,8.48,0.00,0.00,15.79,1
342.896,342.896,10.00,8.55,0.00,0.00,15.79,1
342.916,342.916,10.00,8.61,0.00,0.00,15.79,1
342.955,342.955,10.00,8.75,0.00,0.00,15.79,1
342.974,342.974,10.00,8.81,0.00,0.00,15.79,1
342.994,342.994,10.00,8.96,0.00,0.00,15.45,1
343.033,343.033,10.00,8.96,0.00,0.00,15.45,1
343.053,343.053,10.00,8.96,0.00,0.00,15.45,1
343.072,343.072,10.00,9.09,0.00,0.00,15.45,1
343.092,343.092,10.00,9.09,0.00,0.00,15.45,1
343.131,343.131,10.00,9.22,0.00,0.00,15.92,1
343.151,343.151,10.00,9.29,0.00,0.00,15.92,1
343.170,343.170,10.00,9.42,0.00,0.00,15.92,1
343.190,343.190,10.00,9.49,0.00,0.00,15.92,1
343.209,343.209,10.00,9.42,0.00,0.00,15.92,1
343.249,343.249,10.00,9.63,0.00,0.00,15.92,1
343.268,343.268,10.00,9.63,0.00,0.00,15.92,1
343.288,343.288,10.00,9.76,0.00,0.00,15.92,1
343.307,343.307,10.00,9.83,0.00,0.00,15.92,1
343.347,343.347,10.00,9.83,0.00,0.00,16.51,1
343.366,343.366,10.00,9.96,0.00,0.00,16.51,1
343.386,343.386,10.00,10.03,0.00,0.00,16.51,1
343.405,343.405,10.00,10.09,0.00,0.00,16.51,1
343.445,343.445,10.00,10.22,0.00,0.00,16.51,1
343.464,343.464,10.00,10.36,0.00,0.00,16.21,1
343.484,343.484,10.00,10.36,0.00,0.00,16.21,1
343.503,343.503,10.00,10.49,0.00,0.00,16.21,1
343.543,343.543,10.00,10.62,0.00,3.11,16.21,1
343.562,343.562,10.00,10.69,0.00,3.48,16.21,1
343.582,343.582,10.00,10.75,0.00,3.79,18.09,1
343.621,343.621,10.00,10.89,0.00,4.51,18.09,1
343.641,343.641,10.00,11.02,0.00,5.18,18.09,1
343.660,343.660,10.00,11.02,0.00,5.20,18.09,1
343.680,343.680,10.00,11.02,0.00,5.22,18.09,1
343.719,343.719,10.00,11.09,0.00,5.59,16.89,1
343.739,343.739,10.00,11.22,0.00,6.26,16.89,1
343.758,343.758,10.00,11.28,0.00,6.58,16.89,1
343.778,343.778,10.00,11.35,0.00,6.96,16.89,1
343.817,343.817,10.00,11.42,0.00,7.34,16.89,1
343.837,343.837,10.00,11.55,0.00,8.01,17.99,1
343.856,343.856,10.00,11.48,0.00,7.69,17.99,1
343.876,343.876,10.00,11.62,0.00,8.43,17.99,1
343.915,343.915,10.00,11.75,0.00,9.10,17.99,1
343.935,343.935,10.00,11.80,0.00,9.43,17.99,1
343.954,343.954,10.00,11.80,0.00,9.47,16.42,1
343.974,343.974,10.00,11.80,0.00,9.50,16.42,1
344.013,344.013,10.00,11.87,0.00,9.89,16.42,1
344.033,344.033,10.00,11.94,0.00,10.28,16.42,1
344.052,344.052,10.00,12.00,0.00,10.61,16.42,1
344.072,344.072,10.00,12.07,0.00,11.00,18.00,1
344.111,344.111,10.00,12.20,0.00,11.68,18.00,1
344.130,344.130,10.00,12.20,0.00,11.73,18.00,1
344.150,344.150,10.00,12.33,0.00,12.41,18.00,1
344.170,344.170,10.00,12.40,0.00,12.81,18.00,1
344.209,344.209,10.00,12.47,0.00,13.20,18.47,1
344.228,344.228,10.00,12.47,0.00,13.25,18.47,1
344.248,344.248,10.00,12.66,0.00,14.29,18.47,1
344.268,344.268,10.00,12.66,0.00,14.34,18.47,1
344.307,344.307,10.00,12.66,0.00,14.40,18.47,1
344.326,344.326,10.00,12.79,0.00,15.09,18.47,1
344.346,344.346,10.00,12.79,0.00,15.14,18.47,1
344.366,344.366,10.00,12.92,0.00,15.84,18.47,1
344.405,344.405,10.00,12.92,0.00,15.89,18.47,1
344.424,344.424,10.00,12.99,0.00,16.30,18.47,1
344.444,344.444,10.00,13.11,0.00,17.00,18.47,1
344.463,344.463,10.00,13.11,0.00,17.06,18.47,1
344.503,344.503,10.00,13.18,0.00,17.47,18.47,1
344.522,344.522,10.00,13.24,0.00,17.82,17.72,1
344.542,344.542,10.00,12.92,0.00,16.27,17.72,1
344.561,344.561,10.00,13.37,0.00,18.58,17.72,1
344.601,344.601,10.00,13.76,0.00,20.60,17.72,1
344.621,344.620,10.00,13.43,0.00,19.06,17.72,1
344.659,344.659,10.00,13.63,0.00,20.11,18.25,1
344.679,344.679,10.00,13.56,0.00,19.84,18.25,1
344.699,344.699,10.00,13.70,0.00,20.60,18.25,1
344.718,344.718,10.00,13.88,0.00,21.59,18.25,1
344.757,344.757,10.00,13.88,0.00,21.67,15.88,1
344.777,344.777,10.00,13.95,0.00,22.09,15.88,1
344.797,344.797,10.00,13.95,0.00,22.17,15.88,1
344.816,344.816,10.00,14.02,0.00,22.59,15.88,1
344.855,344.855,10.00,14.02,0.00,22.67,15.88,1
344.875,344.875,10.00,14.08,0.00,23.04,15.88,1
344.895,344.895,10.00,14.08,0.00,23.12,16.39,1
344.914,344.914,10.00,14.14,0.00,23.55,16.39,1
344.953,344.953,10.00,14.14,0.00,23.63,16.39,1
344.973,344.973,10.00,14.14,0.00,23.71,16.39,1
